Protein IDs,Protein names,n_variants_present,f_present,mean_WD,max_WD,mean_z,median_log2FC,mean_MiST,mean_specificity,ctrl_detect_ratio_overall,n_high_lines,n_mid_lines,bait_specific_penalty,any_high,any_mid,S,prey_uniprot,struct_status,struct_iptm,struct_ptm,struct_rank,fraction_disordered,has_clash,S_struct,iface_contact_pairs,iface_res_A,iface_res_B,iface_min_ca_dist,iface_mean_ca_dist,iface_mean_plddt,iface_area,iface_hbonds,iface_salt_bridges,iface_hydroph_contacts,score_struct,priority_rank,score_struct_cal,priority_rank_cal
A6NHR9,Structural maintenance of chromosomes flexible hinge domain-containing protein 1 ,7,1.0,0.4733963341016989,1.4345438180003542,-0.1505588896923443,-0.1854025146580191,0.4666396242507099,0.6122448979591837,0.4285714285714285,0,1,0.3877551020408162,False,True,0.5344345808633264,,,,,,,,0.5344345808633264,,,,,,,,,,,0.267217,247,0.267217,247
P41250,Glycine--tRNA ligase ,7,1.0,0.2702626934362986,1.65334258169209,-103402.22314361404,-0.269655799402269,0.5599979991829752,0.673469387755102,0.1428571428571428,0,2,0.3265306122448979,False,True,0.5338252371461779,,,,,,,,0.5338252371461779,,,,,,,,,,,0.266913,248,0.266913,248
Q15393,Splicing factor 3B subunit 3 ,7,1.0,-0.0897777085801407,0.5742513864685531,1.923216104917356,1.9976893138387304,0.8556994104221769,0.6428571428571429,0.2857142857142857,0,6,0.3571428571428571,False,True,0.5337015104454464,,,,,,,,0.5337015104454464,,,,,,,,,,,0.266851,249,0.266851,249
A0A0F7NGI8,"Leucine rich repeat (In FLII) interacting protein 1, isoform CRA_c ",7,1.0,-0.2546719113673437,1.2384969334522948,769723.3299932006,1.2013595971970474,0.0,0.8775510204081634,0.1428571428571428,2,7,0.1224489795918366,True,True,0.5335755474443181,,,,,,,,0.5335755474443181,,,,,,,,,,,0.266788,250,0.266788,250
K7EMV3,Histone H3 ,7,1.0,0.1647106990943548,2.165876263564606,168004.67122804368,0.1617151869979345,0.3940917899234634,0.6938775510204082,0.1428571428571428,0,4,0.3061224489795918,False,True,0.533147935206084,,,,,,,,0.533147935206084,,,,,,,,,,,0.266574,251,0.266574,251
Q96EY7,"Pentatricopeptide repeat domain-containing protein 3, mitochondrial ",7,1.0,0.147619679633345,0.8901161728714687,2.7784431232255,1.9265926231741624,0.015215146392507,0.7959183673469388,0.2857142857142857,2,6,0.2040816326530612,True,True,0.5330997973288037,,,,,,,,0.5330997973288037,,,,,,,,,,,0.26655,252,0.26655,252
Q9H2W6,"39S ribosomal protein L46, mitochondrial ",7,1.0,0.3311615375526942,1.6723901059785944,-28873.648144447878,-0.0292642079658769,0.0,0.7959183673469388,0.1428571428571428,0,1,0.2040816326530611,False,True,0.5330827494447744,,,,,,,,0.5330827494447744,,,,,,,,,,,0.266541,253,0.266541,253
Q14315,Filamin-C ,7,1.0,-0.3221267784283182,0.4920737382886476,0.701075806855702,1.2243941430399872,0.6638521729817709,0.8469387755102041,0.0,0,5,0.1530612244897959,False,True,0.5327432371555683,,,,,,,,0.5327432371555683,,,,,,,,,,,0.266372,254,0.266372,254
Q9UNE7,E3 ubiquitin-protein ligase CHIP ,7,1.0,-0.237519003455093,0.1102575086578433,0.742003334416908,1.2422395932968655,0.6439025236537714,0.7959183673469388,0.0,0,6,0.2040816326530612,False,True,0.5325232808489422,,,,,,,,0.5325232808489422,,,,,,,,,,,0.266262,255,0.266262,255
Q92974,Rho guanine nucleotide exchange factor 2 ,7,1.0,0.1783648416447828,1.2450920743242049,3.822739654942705,1.3800382268894325,0.2242168596925107,0.7346938775510204,0.2857142857142857,4,5,0.2653061224489795,True,True,0.532521138251741,,,,,,,,0.532521138251741,,,,,,,,,,,0.266261,256,0.266261,256
B4DNN3,Glutaminyl-tRNA synthetase ,7,1.0,-0.5999350319963498,0.0,0.9314623051614614,1.4829405721554458,0.8717026241519857,0.9285714285714286,0.0,0,6,0.0714285714285714,False,True,0.5318694119188867,,,,,,,,0.5318694119188867,,,,,,,,,,,0.265935,257,0.265935,257
G5E9W7,"28S ribosomal protein S22, mitochondrial ",7,1.0,0.3891573539385381,1.7472737953774549,0.0734395005753778,-0.0661424012304294,0.0439885432503666,0.7551020408163265,0.2857142857142857,0,2,0.2448979591836734,False,True,0.5308126543255853,,,,,,,,0.5308126543255853,,,,,,,,,,,0.265406,258,0.265406,258
Q6NUR1,"Non-SMC condensin I complex, subunit G ",7,1.0,-0.2442673040489646,0.614991319174585,3.548197468010001,2.848509990933053,0.4096185277353451,0.826530612244898,0.2857142857142857,2,6,0.1734693877551019,True,True,0.5308014358328834,,,,,,,,0.5308014358328834,,,,,,,,,,,0.265401,259,0.265401,259
A0A6Q8PGG0,Alpha-galactosidase ,7,1.0,-0.1894567444670376,0.2466756303365957,0.1757276837760089,-0.0573525134701888,0.4118918848777775,0.9285714285714286,0.0,0,2,0.0714285714285714,False,True,0.5303782028637719,,,,,,,,0.5303782028637719,,,,,,,,,,,0.265189,260,0.265189,260
P01876,Immunoglobulin heavy constant alpha 1 ,7,1.0,-0.3140891758301724,0.8320441296792671,0.3572169249515389,0.4592993918556303,0.5255128557459235,0.9285714285714286,0.0,0,3,0.0714285714285714,False,True,0.529951209651297,,,,,,,,0.529951209651297,,,,,,,,,,,0.264976,261,0.264976,261
Q9BW92,"Threonine--tRNA ligase, mitochondrial ",7,1.0,-0.0566769376255483,0.4229060799366452,2.1425216710770982,2.849436715769073,0.3051478720659976,0.7346938775510204,0.2857142857142857,1,5,0.2653061224489795,True,True,0.5297888745668471,,,,,,,,0.5297888745668471,,,,,,,,,,,0.264894,262,0.264894,262
Q07021,"Complement component 1 Q subcomponent-binding protein, mitochondrial ",7,1.0,0.3339849593245941,1.9193263212829463,-7.83690939328907,-0.4051724982926608,0.7266490975742393,0.5918367346938777,0.4285714285714285,0,4,0.4081632653061224,False,True,0.5296491507170225,,,,,,,,0.5296491507170225,,,,,,,,,,,0.264825,263,0.264825,263
P07910,Heterogeneous nuclear ribonucleoproteins C1/C2 ,7,1.0,-0.0581368617506806,0.1233258063859093,-0.4171423808024926,-0.1731837394144015,1.3802006879519042,0.5918367346938777,0.4285714285714285,0,4,0.4081632653061224,False,True,0.5294615102252224,,,,,,,,0.5294615102252224,,,,,,,,,,,0.264731,264,0.264731,264
Q9NUW4,Brix domain-containing protein 2 ,7,1.0,-0.357304605428237,0.3968517551792057,1097755.769034921,1.7758251781668406,0.0,0.7857142857142857,0.1428571428571428,4,7,0.2142857142857142,True,True,0.529398589556938,,,,,,,,0.529398589556938,,,,,,,,,,,0.264699,265,0.264699,265
H0YDP7,"39S ribosomal protein L49, mitochondrial (Fragment) ",7,1.0,0.3591742940454775,1.353026234888148,-214680.1368670065,-0.3874685368333459,0.0,0.826530612244898,0.1428571428571428,0,1,0.1734693877551019,False,True,0.5290469737101713,,,,,,,,0.5290469737101713,,,,,,,,,,,0.264523,266,0.264523,266
Q0VDF9,Heat shock 70 kDa protein 14 ,7,1.0,0.2540684361563464,1.0578054067667582,5.658390879252854,0.9521742356209976,0.3311269296108024,0.6530612244897959,0.2857142857142857,0,5,0.3469387755102041,False,True,0.5290433408576828,,,,,,,,0.5290433408576828,,,,,,,,,,,0.264522,267,0.264522,267
B2RD27,"cDNA, FLJ96428, highly similar to Homo sapiens proteasome (prosome, macropain) 26S subunit, non-ATPase, 7 (Mov34 homolog) (PSMD7), mRNA ",7,1.0,0.2941713217518079,1.4047029868096987,4.504676227901153,1.5992083124533885,0.3541937971252801,0.6020408163265306,0.4285714285714285,1,4,0.3979591836734694,True,True,0.5285212510748142,,,,,,,,0.5285212510748142,,,,,,,,,,,0.264261,268,0.264261,268
A0A0C4DFV9,Protein SET ,7,1.0,0.2282794194805055,1.0858628253752267,1.1435353667449148,0.5914753195433349,0.2131170703920288,0.7346938775510204,0.2857142857142857,0,2,0.2653061224489795,False,True,0.5283725968731784,,,,,,,,0.5283725968731784,,,,,,,,,,,0.264186,269,0.264186,269
Q13501,Sequestosome-1 ,7,1.0,-0.1953087042280986,0.6697470550730646,0.004525851087879,0.1547724252949684,0.343134391413234,0.9285714285714286,0.0,0,1,0.0714285714285714,False,True,0.5283620531461528,,,,,,,,0.5283620531461528,,,,,,,,,,,0.264181,270,0.264181,270
A0A1U9X9A5,PRRC2A ,7,1.0,-0.0200516165347322,1.145196475859064,286332.5765577396,0.6478933522765935,0.0,0.8571428571428571,0.1428571428571428,0,5,0.1428571428571428,False,True,0.5279933110561392,,,,,,,,0.5279933110561392,,,,,,,,,,,0.263997,271,0.263997,271
A0A494C1L1,3-beta-hydroxysterol Delta (14)-reductase ,7,1.0,0.1179678601098939,1.0540283970783264,-0.0306859290617536,-0.0230185012829551,0.5788132284078008,0.7142857142857143,0.2857142857142857,0,4,0.2857142857142857,False,True,0.5278979436642794,,,,,,,,0.5278979436642794,,,,,,,,,,,0.263949,272,0.263949,272
A0A7P0Z4F9,Double-stranded RNA-specific adenosine deaminase ,7,1.0,0.0051386768076837,1.816204016644396,-0.3984906802007068,-0.6633819699881549,0.1301842544463255,0.9285714285714286,0.0,0,1,0.0714285714285714,False,True,0.527557578769932,,,,,,,,0.527557578769932,,,,,,,,,,,0.263779,273,0.263779,273
A0A0S2Z591,HCLS1 associated protein X-1 isoform 1 (Fragment) ,7,1.0,-0.3109847610204396,0.5002232747516532,0.1183008065936373,0.5443226329691733,0.4487439013527776,0.9285714285714286,0.0,0,3,0.0714285714285714,False,True,0.5270192763827946,,,,,,,,0.5270192763827946,,,,,,,,,,,0.26351,274,0.26351,274
P13667,Protein disulfide-isomerase A4 ,7,1.0,-0.0924264174150006,0.9460331943577012,6.299010878795758,0.9934243231497106,0.6820745485050808,0.7346938775510204,0.2857142857142857,3,6,0.2653061224489795,True,True,0.5269405221373954,P13667,empty,,,,,,0.5269405221373954,,,,,,,,,,,0.26347,275,0.26347,275
B4DH29,DNA-directed RNA polymerase subunit beta ,7,1.0,-0.1053555534391281,0.5965368164671621,1.0596873609937376,1.7666081560189006,0.4095302175464968,0.7857142857142857,0.2857142857142857,0,5,0.2142857142857142,False,True,0.526721610517968,,,,,,,,0.526721610517968,,,,,,,,,,,0.263361,276,0.263361,276
P08708,40S ribosomal protein S17 ,7,1.0,-0.1798948334952943,0.3041129473908001,1.0580868407995034,0.8307321646333641,0.8901887857266874,0.7244897959183673,0.2857142857142857,0,5,0.2755102040816326,False,True,0.5264791424451194,,,,,,,,0.5264791424451194,,,,,,,,,,,0.26324,277,0.26324,277
Q5TCU3,Tropomyosin beta chain ,7,1.0,-0.1774894038236213,0.3815407478079615,1011459.5465778616,1.3337484592397182,0.0230328846733725,0.6938775510204082,0.1428571428571428,2,6,0.3061224489795918,True,True,0.526345951964595,,,,,,,,0.526345951964595,,,,,,,,,,,0.263173,278,0.263173,278
A0A2U3TZY2,Caseinolytic peptidase B protein homolog ,7,1.0,0.1015591218224518,1.6240651574480187,52.82673027333772,3.262519332721673,0.6188471246727243,0.5306122448979592,0.5714285714285714,1,2,0.4693877551020408,True,True,0.5263359620174486,,,,,,,,0.5263359620174486,,,,,,,,,,,0.263168,279,0.263168,279
B3KSR0,"cDNA FLJ36814 fis, clone ASTRO2003316, highly similar to Homo sapiens solute carrier family 25, member 30 (SLC25A30), mRNA ",7,1.0,-0.0420352461391584,1.4673672756582403,551258.1828949747,0.787088348344124,0.0,0.7755102040816327,0.1428571428571428,0,4,0.2244897959183673,False,True,0.5259541931199857,,,,,,,,0.5259541931199857,,,,,,,,,,,0.262977,280,0.262977,280
A0A6Q8PFJ0,Prelamin-A/C ,7,1.0,-0.2994066121657694,0.1428571428571425,1.1941451934151854,1.1440255076419523,0.9957753822714503,0.7346938775510204,0.2857142857142857,0,6,0.2653061224489795,False,True,0.5254557927035339,,,,,,,,0.5254557927035339,,,,,,,,,,,0.262728,281,0.262728,281
O15042,U2 snRNP-associated SURP motif-containing protein ,7,1.0,-0.1201963830253032,1.0442678912048649,1.1053758956129998,2.0577668477487627,0.2158569675085352,0.8367346938775511,0.2857142857142857,0,6,0.1632653061224489,False,True,0.5254504332127143,,,,,,,,0.5254504332127143,,,,,,,,,,,0.262725,282,0.262725,282
S4R3N1,"10 kDa heat shock protein, mitochondrial ",6,0.8571428571428571,0.2073191442224086,1.640554471483667,0.2399660708867363,0.3367730432336575,0.34856240690818,0.9285714285714284,0.0,0,1,0.0714285714285714,False,True,0.5254403309105101,,,,,,,,0.5254403309105101,,,,,,,,,,,0.26272,283,0.26272,283
A0A0S2Z4Z0,RNA binding motif protein 14 isoform 1 (Fragment) ,7,1.0,0.4664306753046286,2.337905880384702,-0.1875562363988208,-0.6292060428620871,0.1591645821210581,0.663265306122449,0.2857142857142857,1,2,0.3367346938775509,True,True,0.5249967070820621,,,,,,,,0.5249967070820621,,,,,,,,,,,0.262498,284,0.262498,284
Q3KPI8,ANP32A protein ,7,1.0,0.2648831042297254,2.537119153720653,1.1177585393217335,0.3155925514487769,0.0405788153599783,0.7653061224489797,0.2857142857142857,1,3,0.2346938775510204,True,True,0.5241869683105217,,,,,,,,0.5241869683105217,,,,,,,,,,,0.262093,285,0.262093,285
P55786,Puromycin-sensitive aminopeptidase ,7,1.0,-0.1419183566162344,0.9341492057510734,670364.0516170909,0.747652241165472,0.3426769731806172,0.673469387755102,0.1428571428571428,2,6,0.3265306122448979,True,True,0.5241165272668186,,,,,,,,0.5241165272668186,,,,,,,,,,,0.262058,286,0.262058,286
P18077,60S ribosomal protein L35a ,7,1.0,0.1078749031301994,0.6033216637773949,0.9557514294741912,0.6268336078768506,1.2147878594873691,0.4489795918367347,0.4285714285714285,0,4,0.5510204081632653,False,True,0.5240645265046606,,,,,,,,0.5240645265046606,,,,,,,,,,,0.262032,287,0.262032,287
O60925,Prefoldin subunit 1 ,7,1.0,0.0029500665012201,0.9285714285714286,7.291252326688855,4.818906681216276,0.7559898877811391,0.4489795918367347,0.7142857142857143,0,2,0.5510204081632654,False,True,0.523717937563157,O60925,empty,,,,,,0.523717937563157,,,,,,,,,,,0.261859,288,0.261859,288
A0A0F7KYT8,Fragile X mental retardation autosomal homolog variant p2K ,7,1.0,0.1272630675617722,1.0162128861237016,0.3202317824892708,0.520867752634814,0.2558266681299264,0.7551020408163265,0.2857142857142857,0,2,0.2448979591836734,False,True,0.5231747102302888,,,,,,,,0.5231747102302888,,,,,,,,,,,0.261587,289,0.261587,289
Q24JU4,Eukaryotic translation initiation factor 3 subunit A ,7,1.0,0.0502353917219801,1.7433696602407895,1.1083935422626394,0.3485411368009465,0.5113751975600772,0.7244897959183673,0.2857142857142857,0,3,0.2755102040816326,False,True,0.523173053431509,,,,,,,,0.523173053431509,,,,,,,,,,,0.261587,290,0.261587,290
P61964,WD repeat-containing protein 5 ,7,1.0,-0.1578944170209462,0.2379295410646083,655935.9098352408,0.797896345934344,0.0135071869149422,0.7959183673469388,0.1428571428571428,2,7,0.2040816326530612,True,True,0.5228058406660859,,,,,,,,0.5228058406660859,,,,,,,,,,,0.261403,291,0.261403,291
Q9ULT8,E3 ubiquitin-protein ligase HECTD1 ,7,1.0,0.0932918292127144,1.673686165770299,5.512473969545533,2.139023473029397,0.329956414346409,0.663265306122449,0.4285714285714285,2,4,0.3367346938775509,True,True,0.5225588819029545,,,,,,,,0.5225588819029545,,,,,,,,,,,0.261279,292,0.261279,292
A0A384NL22,Proteasome subunit beta ,7,1.0,-0.1351575725442508,1.1854344060336948,-0.2250934113898451,-0.3397886516027704,0.221031310065825,0.9285714285714286,0.0,0,1,0.0714285714285714,False,True,0.5223440981520052,,,,,,,,0.5223440981520052,,,,,,,,,,,0.261172,293,0.261172,293
Q969S3,Zinc finger protein 622 ,7,1.0,0.3330347550857181,1.87447478076163,92228.61272512234,-0.2893771191061312,0.0,0.7040816326530612,0.1428571428571428,2,3,0.2959183673469387,True,True,0.5218512795073439,,,,,,,,0.5218512795073439,,,,,,,,,,,0.260926,294,0.260926,294
Q14257,Reticulocalbin-2 ,7,1.0,0.0681818749822657,0.2882471620161481,1.8440531633921569,4.478411471752303,0.5816634907122734,0.3775510204081632,0.2857142857142857,0,3,0.6224489795918366,False,True,0.5215128829210348,,,,,,,,0.5215128829210348,,,,,,,,,,,0.260756,295,0.260756,295
X5D7T7,C-terminal binding protein 1 isoform D ,7,1.0,-0.0562296823159837,0.6483731687259706,689664.9531587127,0.9224109203595852,0.0,0.7040816326530612,0.1428571428571428,1,5,0.2959183673469387,True,True,0.5210609434432377,,,,,,,,0.5210609434432377,,,,,,,,,,,0.26053,296,0.26053,296
A0A0S2Z4R1,Tyrosine--tRNA ligase (Fragment) ,7,1.0,0.1001081063815034,1.11101067059855,101338.66103873705,0.1493043632871185,0.3841678882012452,0.673469387755102,0.1428571428571428,0,3,0.3265306122448979,False,True,0.5205788122730572,,,,,,,,0.5205788122730572,,,,,,,,,,,0.260289,297,0.260289,297
P18583,Protein SON ,7,1.0,0.4766486617840711,1.510605469663098,0.6654213962394403,-0.1608339775312046,0.0636203555946553,0.6938775510204082,0.5714285714285714,1,1,0.3061224489795918,True,True,0.5203081381840046,,,,,,,,0.5203081381840046,,,,,,,,,,,0.260154,298,0.260154,298
A0A024R4U3,"Tubulin tyrosine ligase-like family, member 12, isoform CRA_a ",7,1.0,-0.1124460675519641,0.5116358759949856,-0.1695495657018647,0.042342471997351,0.3094173722755838,0.8367346938775511,0.0,0,2,0.1632653061224489,False,True,0.519849970344602,,,,,,,,0.519849970344602,,,,,,,,,,,0.259925,299,0.259925,299
A0A5F9UP49,45 kDa calcium-binding protein ,7,1.0,-0.328448849829584,0.3075163971035374,0.0125041897665676,0.4160597207693897,0.3670906858605817,0.9285714285714286,0.0,0,1,0.0714285714285714,False,True,0.5195761941896451,,,,,,,,0.5195761941896451,,,,,,,,,,,0.259788,300,0.259788,300
Q53FG5,DNA replication licensing factor MCM5 (Fragment) ,7,1.0,0.1365398138909139,1.845084412904048,-0.4502906475043701,-0.1903968798789499,0.6719488211001866,0.6224489795918368,0.2857142857142857,0,3,0.3775510204081632,False,True,0.5194290699610367,,,,,,,,0.5194290699610367,,,,,,,,,,,0.259715,301,0.259715,301
Q13200,26S proteasome non-ATPase regulatory subunit 2 ,7,1.0,-0.5285475080985159,0.0659728541369761,24.94076701964034,1.5022825572762883,1.2780470713503256,0.7142857142857143,0.2857142857142857,4,5,0.2857142857142857,True,True,0.5193448008797464,,,,,,,,0.5193448008797464,,,,,,,,,,,0.259672,302,0.259672,302
A7BI36,p180/ribosome receptor ,7,1.0,0.0746686643534517,1.7163649027766923,0.3229050710816916,0.4094041010368059,0.7048338708483228,0.6020408163265306,0.2857142857142857,0,4,0.3979591836734694,False,True,0.518593741020263,,,,,,,,0.518593741020263,,,,,,,,,,,0.259297,303,0.259297,303
A0A0U1RQV4,Non-specific serine/threonine protein kinase ,7,1.0,-0.0740660337353232,0.8021229337776353,217460.7007868967,0.4885821939074226,0.031914702978993,0.8469387755102041,0.1428571428571428,2,5,0.1530612244897959,True,True,0.5185517226107901,,,,,,,,0.5185517226107901,,,,,,,,,,,0.259276,304,0.259276,304
P05091,"Aldehyde dehydrogenase, mitochondrial ",7,1.0,0.1042100783163188,1.219761489563528,7.516245082939512,1.1560795864978497,0.0579099886370664,0.7653061224489797,0.2857142857142857,4,5,0.2346938775510204,True,True,0.518533669969766,P05091,empty,,,,,,0.518533669969766,,,,,,,,,,,0.259267,305,0.259267,305
B4DIU6,"cDNA FLJ59542, highly similar to Sad1/unc-84-like protein 2 ",7,1.0,0.0003952389333145,2.0168424704868406,478193.0727655176,0.6506506202775313,0.0,0.7244897959183673,0.1428571428571428,0,3,0.2755102040816325,False,True,0.5181761834963584,,,,,,,,0.5181761834963584,,,,,,,,,,,0.259088,306,0.259088,306
A0A6Q8PFK8,Heat shock protein beta-1 ,7,1.0,-0.218379141189407,1.0786202480963782,-0.1027952010882141,-0.2790073521707406,0.2756043906184779,0.9285714285714286,0.0,0,2,0.0714285714285714,False,True,0.5178965019309483,,,,,,,,0.5178965019309483,,,,,,,,,,,0.258948,307,0.258948,307
A5YKK6,CCR4-NOT transcription complex subunit 1 ,7,1.0,0.123904511053983,2.112403661966468,5.297871927221013,1.1357859815870697,0.007156222394539,0.7653061224489797,0.2857142857142857,2,5,0.2346938775510203,True,True,0.5174859140018814,,,,,,,,0.5174859140018814,,,,,,,,,,,0.258743,308,0.258743,308
Q06210,Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1 ,7,1.0,-0.4605121282802619,0.5040772773897361,0.377160611941988,0.566240728107708,0.5323008964136067,0.9285714285714286,0.0,0,3,0.0714285714285714,False,True,0.5173212718043256,,,,,,,,0.5173212718043256,,,,,,,,,,,0.258661,309,0.258661,309
O95071,E3 ubiquitin-protein ligase UBR5 ,7,1.0,-0.4069606242627688,0.2768138412671523,0.0268792908252549,0.6345931993765497,0.420264043029289,0.9285714285714286,0.0,0,3,0.0714285714285714,False,True,0.5171816830541822,,,,,,,,0.5171816830541822,,,,,,,,,,,0.258591,310,0.258591,310
Q15370,Elongin-B ,7,1.0,-0.0694288651365828,0.4731249119739502,15.134986341281278,1.842674089369421,0.2853351462165677,0.7346938775510204,0.2857142857142857,5,6,0.2653061224489795,True,True,0.5168089306991335,,,,,,,,0.5168089306991335,,,,,,,,,,,0.258404,311,0.258404,311
Q6UX04,Spliceosome-associated protein CWC27 homolog ,6,0.8571428571428571,0.4486703592595583,2.328411939639506,-23387.68617566353,-0.3539835902336943,0.0,0.9285714285714284,0.1428571428571428,1,2,0.0714285714285714,True,True,0.5166966114082232,,,,,,,,0.5166966114082232,,,,,,,,,,,0.258348,312,0.258348,312
P62979,Ubiquitin-40S ribosomal protein S27a ,7,1.0,0.1484088387080574,1.951196830532152,3.5177047963755435,2.186898422471824,1.1020408163265307,0.3673469387755102,0.7142857142857143,0,2,0.6326530612244897,False,True,0.5164595397281837,,,,,,,,0.5164595397281837,,,,,,,,,,,0.25823,313,0.25823,313
